taxon	max_age	min_age
t1	19.7865953164511	8.72324874874017
t3	7.66862857420003	0
t4	10.1212746601441	0
t5	3.34810047012668	0
t6	11.4847378772506	8.41489096789741
t7	9.73480160280203	6.04901244615859
t10	4.38157791513902	4.38157791513902
t12	3.27077626991463	3.27077626991463
t13	6.54884717154414	0
t14	6.83423074560864	4.10276819326751
t17	8.71957114261042	3.62769046994709
t18	5.14596500843534	3.63429703882746
t19	7.58711403473808	0
t20	4.75998537283507	0
t22	6.61952803240265	6.61952803240265
t23	3.4922935603569	0.723048133065173
t25	4.62232270873284	0.493389843147458
t26	8.29439527650787	0
t27	8.19953637390084	1.22696267660746
t28	8.06887697390555	2.83692707114506
t29	8.95139953839335	8.95139953839335
t31	6.01575860607643	0
t34	10.0231996764879	0
t35	7.78083004707601	7.78083004707601
t40	6.1258928595568	0
t42	2.9085411637802	2.9085411637802
t43	7.7697165491024	0
t48	6.88914605234222	1.92415519704118
t51	4.46675420680515	0
t52	1.91449054879346	0
t54	5.4383407271591	0
t57	6.14214039798075	2.9412797115803
t61	7.14648627490561	5.07223575500906
t62	7.10522469312767	5.68862777072509
t64	1.90672611299296	0
t65	6.2885169738149	0
