taxon	fad	lad
t1	16.5991332141115	5.14192038874105
t2	11.4214561032679	5.18539464608801
t3	3.70220193721837	3.70220193721837
t6	8.54970536472334	6.537478548767
t8	5.64950483024327	4.20347163344279
t9	3.1501266485402	2.95569181288265
t10	0.846812265954789	0.846812265954789
t11	1.18978427200325	0.0602557985614567
t15	7.20161541699677	5.99720565626332
t16	2.87248864177233	2.85337614389376
t19	3.15824164068833	3.15824164068833
t25	3.53513832982271	3.53513832982271
t27	5.41420344459582	4.6595606385328
t29	2.83110665206338	2.83110665206338
t30	3.23473088353273	2.26849509778765
t31	1.21135788084803	1.21135788084803
t32	1.56412477667853	1.56412477667853
t33	4.80809226608937	4.80809226608937
t36	2.92823340257736	1.46651532620432
t37	3.26996772854736	3.26996772854736
t41	4.28644065153436	4.28644065153436
t43	4.66110582777363	4.66110582777363
t44	2.42448292977255	2.42448292977255
t51	2.41947734617411	2.41947734617411
t52	4.02817873984169	0.359154270029926
t54	5.06387800920117	5.06387800920117
t57	0.637764329962945	0.637764329962945
t60	0.558861004942404	0.087772363220811
t61	0.256041892584182	0.256041892584182
t63	3.10058876843811	3.10058876843811
t64	0.0817196817123538	0.0817196817123538
t72	1.83625636978493	1.83625636978493
t78	1.93538124685234	1.93538124685234
t81	3.4913388132341	3.4913388132341
t85	0.45525108935723	0.45525108935723
t90	0.472235325260034	0.472235325260034
