taxon	fad	lad
t1	19.5206166990101	15.2264431601549
t2	15.2636848667581	15.0516936396908
t3	8.26241134273727	7.43915178999533
t6	13.4280790230218	1.02934446534827
t7	8.89051082272234	8.89051082272234
t9	12.9978644638855	2.1437305835176
t10	7.58243744330155	7.58243744330155
t11	2.50571182222824	2.50571182222824
t12	8.19558166179558	4.26867907640031
t13	15.1369679157423	11.4036537891523
t14	11.2506213452661	2.01269683710614
t17	3.77752106722374	3.77752106722374
t18	1.82440082714675	0.758723090838036
t19	8.59801849787283	2.4245687309371
t21	10.3401612963899	3.60125478947314
t25	1.36719173102519	1.36719173102519
t26	2.09418421924908	1.80244689965793
t27	1.40036284968935	1.40036284968935
t28	0.737300078660343	0.737300078660343
t29	10.3216760418798	2.33327876042138
t30	4.77743410426793	4.77743410426793
t31	12.2137527957831	7.74141375793917
t32	12.9282576508991	0.729820345050161
t33	8.16357304401633	8.16357304401633
t35	4.85305501587484	4.85305501587484
t38	2.7656764245957	2.7656764245957
t39	1.88304669711672	1.88304669711672
t40	11.9532832152402	0.0285624073693711
t41	7.63233488893857	7.37796427839845
t43	2.02106129102021	2.02106129102021
t46	2.22612261806214	1.34079001412326
t47	0.114436101124564	0.114436101124564
t48	4.12570969041969	2.36878114903256
t49	2.26311082438316	2.26311082438316
t57	2.83046047054448	0.381336525767722
t58	13.250665422002	13.250665422002
t60	0.967641000517908	0.967641000517908
t63	0.0130810117146147	0.0130810117146147
t65	0.125571600305321	0.125571600305321
t68	2.54293044176698	1.01204085649159
t70	1.03417983506415	1.03417983506415
t72	9.30344208516323	8.00821494683766
t74	11.8435675759854	11.8435675759854
t75	5.20400085026835	3.55569931994939
t79	0.35481989646798	0.35481989646798
t83	0.18264994173331	0.18264994173331
t87	12.2184034775927	9.00451974638855
t88	10.7646898612409	5.79006806410331
t89	10.2979648893034	0.0234316417832652
t90	1.09563187755736	1.09563187755736
t91	0.571562719247957	0.571562719247957
t95	5.42610521443805	4.43275323232689
t96	2.25496630446599	1.96849010526127
t97	0.237383665708013	0.237383665708013
t100	2.50809932342147	0.225204861695321
t102	0.125285415418958	0.125285415418958
t104	1.08133176529588	1.08133176529588
t106	1.25152000405422	1.25152000405422
t114	0.706355977084744	0.706355977084744
t119	8.33485971876057	1.51285154690892
t120	5.15686816091471	1.07844316466968
t121	0.534004705876995	0.534004705876995
t123	6.72357308622899	3.75669841613172
t127	0.170143940155025	0.170143940155025
t129	0.620167471442368	0.620167471442368
t138	0.144203686902383	0.144203686902383
t141	3.53524189987447	2.02132539126939
t143	2.1687500466257	2.1687500466257
t144	5.8109361910748	5.8109361910748
t145	1.96640335098194	1.71824571906564
t147	3.81140015417034	3.81140015417034
t148	5.574132200367	3.73502159122303
t149	3.64938655662176	0.491782078470941
t151	0.256858778028921	0.256858778028921
t158	2.15036925916695	1.99694136059357
t159	0.963391790664954	0.963391790664954
t161	2.0740700597103	2.0740700597103
t162	4.23794672350927	1.71454257803599
t163	1.40891686876799	1.40891686876799
t164	0.549844259832664	0.549844259832664
t170	2.06490674010198	2.06490674010198
t171	0.803096061728066	0.669433339629123
t172	4.66548066835963	4.66548066835963
t176	0.629588331938738	0.532935085307514
t184	2.16575659565729	1.80405913819067
t199	1.83225637520771	1.83225637520771
t204	2.54378069141027	2.42529895571139
t205	2.11081197801849	0.851553658394717
t206	0.61901999299797	0.61901999299797
t207	0.100718294015294	0.100718294015294
t213	1.05197108877502	1.05197108877502
t217	0.280283351647128	0.280283351647128
