taxon	max_age	min_age
t1	14.7907459916334	14.7907459916334
t2	13.640686251849	10.9155862905192
t3	11.8195795591796	6.65976946404979
t4	11.791745140186	5.99001039033057
t5	7.77530831433438	0.609867990191603
t7	8.9441504196859	8.9441504196859
t8	9.98146545220931	6.91321752417399
t11	4.32400012081097	0
t12	4.37936926367305	0
t13	2.91350157515527	0
t14	5.01068344115051	1.81529096969084
t15	5.80724310506268	5.80724310506268
t16	5.86766325410913	5.86766325410913
t17	2.34590159179384	0
t18	0.574306916625233	0
t19	1.3955298131058	0.91954740560131
t20	4.72508170810184	0
t21	4.3303553610719	4.3303553610719
t22	4.23212105784815	4.23212105784815
t23	3.57951767409379	0
t25	9.28738019655724	7.56403836277407
t26	3.60746857870152	0
t31	2.00103504744182	0
t33	0.714979525417796	0.714979525417796
t34	2.97281403154896	1.71736688712995
t35	1.55665221753971	0
t36	4.43621520997594	2.34159588963209
t37	2.48740218820713	0
t38	1.72998114712808	0
t39	2.13141978895934	0
t40	0.649450228763857	0
t41	2.82293905252483	0
t42	3.41418449438635	0
t43	1.52438583235599	0
t46	1.11078022380111	1.11078022380111
t47	2.05723104612626	0
t51	1.65738426623542	0.48883614128421
t53	0.248536510836583	0
t58	0.789700588122724	0
t59	0.50586776252635	0
t60	1.99946685856519	0
t61	0.736945331129817	0
t62	1.05222603790228	0
t63	0.957805328070183	0
