taxon	fad_max	fad_min	lad_max	lad_min
t1	30	20	30	20
t3	10	0	0	-Inf
t4	20	10	20	10
t5	10	0	0	-Inf
t6	10	0	0	-Inf
t7	10	0	0	-Inf
t8	10	0	0	-Inf
t9	10	0	0	-Inf
t10	10	0	10	0
t11	20	10	20	10
t12	10	0	10	0
t13	10	0	10	0
t14	10	0	0	-Inf
t15	10	0	10	0
t16	10	0	10	0
t20	10	0	0	-Inf
t22	10	0	0	-Inf
t23	10	0	0	-Inf
t24	10	0	0	-Inf
t25	10	0	0	-Inf
t28	10	0	0	-Inf
t29	10	0	0	-Inf
t31	10	0	0	-Inf
t32	10	0	0	-Inf
t33	10	0	0	-Inf
t34	10	0	0	-Inf
t36	10	0	0	-Inf
t45	10	0	0	-Inf
t47	10	0	0	-Inf
t48	10	0	0	-Inf
t49	10	0	0	-Inf
t50	10	0	0	-Inf
t51	10	0	0	-Inf
t52	10	0	10	0
t53	10	0	0	-Inf
t57	10	0	0	-Inf
t58	10	0	0	-Inf
t59	10	0	0	-Inf
t60	10	0	0	-Inf
t62	10	0	0	-Inf
t63	10	0	0	-Inf
t64	10	0	10	0
t65	10	0	0	-Inf
t67	10	0	0	-Inf
t68	10	0	0	-Inf
t71	10	0	0	-Inf
t74	10	0	0	-Inf
t75	10	0	0	-Inf
t76	10	0	0	-Inf
t80	10	0	0	-Inf
t81	10	0	0	-Inf
t82	10	0	0	-Inf
t83	10	0	0	-Inf
t85	10	0	0	-Inf
t86	10	0	0	-Inf
t88	10	0	0	-Inf
t90	10	0	0	-Inf
t91	10	0	0	-Inf
t94	10	0	0	-Inf
t96	10	0	0	-Inf
t101	10	0	0	-Inf
t104	10	0	0	-Inf
t105	10	0	0	-Inf
t106	10	0	0	-Inf
t108	10	0	0	-Inf
t112	10	0	0	-Inf
t117	10	0	0	-Inf
