taxon	fad_max	fad_min	lad_max	lad_min
t1	30	20	30	20
t3	30	20	30	20
t5	20	10	0	-Inf
t7	10	0	0	-Inf
t8	10	0	0	-Inf
t9	10	0	0	-Inf
t10	10	0	0	-Inf
t11	10	0	0	-Inf
t14	10	0	0	-Inf
t15	10	0	0	-Inf
t16	10	0	0	-Inf
t19	10	0	0	-Inf
t20	10	0	0	-Inf
t21	10	0	0	-Inf
t23	10	0	10	0
t25	10	0	0	-Inf
t27	10	0	0	-Inf
t30	10	0	10	0
t31	10	0	0	-Inf
t33	10	0	10	0
t35	10	0	0	-Inf
t37	10	0	0	-Inf
t41	10	0	0	-Inf
t42	10	0	0	-Inf
t43	10	0	0	-Inf
t44	10	0	0	-Inf
t46	10	0	0	-Inf
t48	10	0	10	0
t49	10	0	0	-Inf
t52	10	0	0	-Inf
t53	10	0	0	-Inf
t54	10	0	0	-Inf
t55	10	0	0	-Inf
t61	10	0	0	-Inf
t62	10	0	0	-Inf
t64	10	0	0	-Inf
t65	10	0	0	-Inf
t66	10	0	0	-Inf
t68	10	0	0	-Inf
t69	10	0	0	-Inf
t72	10	0	0	-Inf
t74	10	0	0	-Inf
t76	10	0	0	-Inf
t81	10	0	0	-Inf
t84	10	0	0	-Inf
t85	10	0	0	-Inf
t86	10	0	0	-Inf
t87	10	0	0	-Inf
t88	10	0	0	-Inf
t90	10	0	0	-Inf
t91	10	0	0	-Inf
t92	10	0	0	-Inf
t95	10	0	10	0
t96	10	0	0	-Inf
t98	10	0	0	-Inf
t99	10	0	0	-Inf
t100	10	0	0	-Inf
t102	10	0	0	-Inf
t103	10	0	10	0
t109	10	0	0	-Inf
