taxon	fad_max	fad_min	lad_max	lad_min
t1	30	20	30	20
t2	30	20	20	10
t3	30	20	20	10
t4	20	10	20	10
t5	30	20	30	20
t6	30	20	30	20
t8	30	20	30	20
t9	10	0	0	-Inf
t10	20	10	20	10
t11	20	10	20	10
t13	30	20	0	-Inf
t14	20	10	20	10
t15	20	10	20	10
t16	10	0	0	-Inf
t17	10	0	0	-Inf
t18	10	0	0	-Inf
t20	20	10	20	10
t21	30	20	20	10
t23	20	10	0	-Inf
t27	20	10	0	-Inf
t28	10	0	10	0
t29	10	0	10	0
t30	10	0	0	-Inf
t31	10	0	0	-Inf
t32	10	0	0	-Inf
t35	10	0	0	-Inf
t40	10	0	10	0
t41	20	10	20	10
t43	20	10	20	10
t46	10	0	0	-Inf
t49	10	0	0	-Inf
t50	10	0	0	-Inf
t51	10	0	0	-Inf
t52	10	0	0	-Inf
t54	10	0	0	-Inf
t55	10	0	0	-Inf
t56	10	0	0	-Inf
t57	10	0	0	-Inf
t58	10	0	10	0
t60	10	0	10	0
t61	10	0	0	-Inf
t62	10	0	0	-Inf
t63	10	0	0	-Inf
t64	10	0	0	-Inf
t65	10	0	10	0
t66	10	0	0	-Inf
t67	10	0	0	-Inf
t68	10	0	0	-Inf
t70	10	0	0	-Inf
t72	10	0	0	-Inf
t74	10	0	0	-Inf
t77	10	0	0	-Inf
t78	10	0	0	-Inf
t80	10	0	10	0
t83	10	0	0	-Inf
t87	10	0	0	-Inf
t88	10	0	0	-Inf
t89	10	0	10	0
t90	10	0	0	-Inf
t93	10	0	0	-Inf
t95	10	0	0	-Inf
t96	10	0	0	-Inf
t98	10	0	0	-Inf
t99	10	0	0	-Inf
t100	10	0	0	-Inf
t101	10	0	0	-Inf
t102	10	0	0	-Inf
t103	10	0	0	-Inf
t104	10	0	0	-Inf
t105	10	0	0	-Inf
t106	10	0	0	-Inf
t107	10	0	0	-Inf
t108	10	0	0	-Inf
t109	10	0	0	-Inf
t110	10	0	0	-Inf
t113	10	0	0	-Inf
t118	10	0	0	-Inf
t129	10	0	0	-Inf
t130	10	0	0	-Inf
t133	10	0	0	-Inf
t134	10	0	0	-Inf
t135	10	0	0	-Inf
t136	10	0	0	-Inf
t137	10	0	0	-Inf
t138	10	0	0	-Inf
t139	10	0	10	0
t141	10	0	10	0
t142	10	0	10	0
t144	10	0	0	-Inf
t145	10	0	0	-Inf
t146	10	0	0	-Inf
t148	10	0	0	-Inf
t150	10	0	0	-Inf
t155	10	0	0	-Inf
t156	10	0	0	-Inf
t157	10	0	0	-Inf
t162	10	0	10	0
t163	10	0	0	-Inf
t165	10	0	10	0
t167	10	0	0	-Inf
t170	10	0	0	-Inf
t174	10	0	0	-Inf
t181	10	0	0	-Inf
t185	10	0	0	-Inf
