taxon	fad_max	fad_min	lad_max	lad_min
t2	30	20	10	0
t3	30	20	30	20
t4	30	20	30	20
t5	30	20	20	10
t6	30	20	30	20
t7	30	20	10	0
t11	30	20	30	20
t13	30	20	20	10
t15	30	20	30	20
t16	30	20	30	20
t19	30	20	30	20
t20	30	20	30	20
t21	30	20	20	10
t24	10	0	10	0
t25	10	0	10	0
t26	10	0	0	-Inf
t27	10	0	0	-Inf
t28	30	20	20	10
t29	30	20	30	20
t31	30	20	30	20
t34	20	10	10	0
t35	10	0	10	0
t37	10	0	0	-Inf
t38	20	10	20	10
t39	20	10	10	0
t41	10	0	10	0
t42	10	0	0	-Inf
t43	10	0	0	-Inf
t47	10	0	10	0
t49	10	0	0	-Inf
t50	10	0	0	-Inf
t52	10	0	0	-Inf
t53	10	0	0	-Inf
t54	10	0	0	-Inf
t55	10	0	0	-Inf
t56	10	0	0	-Inf
t57	10	0	0	-Inf
t58	10	0	0	-Inf
t59	10	0	0	-Inf
t60	10	0	0	-Inf
t61	10	0	0	-Inf
t63	10	0	10	0
t64	10	0	0	-Inf
t65	10	0	10	0
t66	10	0	0	-Inf
t67	10	0	0	-Inf
t71	10	0	0	-Inf
t72	10	0	0	-Inf
t73	10	0	0	-Inf
t74	10	0	0	-Inf
t75	10	0	0	-Inf
t76	10	0	0	-Inf
t80	10	0	0	-Inf
t81	10	0	0	-Inf
t83	10	0	0	-Inf
t88	10	0	0	-Inf
t93	10	0	0	-Inf
t94	10	0	0	-Inf
t95	10	0	0	-Inf
t96	10	0	10	0
t100	10	0	0	-Inf
t101	10	0	0	-Inf
t102	10	0	10	0
t103	10	0	0	-Inf
t105	10	0	0	-Inf
t107	10	0	0	-Inf
t108	10	0	0	-Inf
t111	10	0	0	-Inf
t112	10	0	0	-Inf
t113	10	0	0	-Inf
t114	10	0	0	-Inf
t115	10	0	0	-Inf
t117	10	0	10	0
t118	10	0	10	0
t119	10	0	0	-Inf
t120	10	0	0	-Inf
t121	10	0	10	0
t123	10	0	0	-Inf
t124	10	0	0	-Inf
t131	10	0	0	-Inf
t133	10	0	0	-Inf
t137	10	0	0	-Inf
t139	10	0	0	-Inf
t140	10	0	0	-Inf
t142	10	0	0	-Inf
t148	10	0	0	-Inf
t149	10	0	0	-Inf
t151	10	0	0	-Inf
t152	10	0	0	-Inf
t159	10	0	10	0
t160	10	0	0	-Inf
t162	10	0	0	-Inf
t165	10	0	0	-Inf
t169	10	0	10	0
t170	10	0	0	-Inf
t172	10	0	0	-Inf
t175	10	0	0	-Inf
t176	10	0	0	-Inf
t178	10	0	0	-Inf
t182	10	0	0	-Inf
