taxon	fad_max	fad_min	lad_max	lad_min
t2	30	20	30	20
t3	30	20	30	20
t5	20	10	20	10
t6	30	20	30	20
t7	30	20	20	10
t9	20	10	10	0
t10	30	20	30	20
t12	30	20	30	20
t13	30	20	30	20
t14	20	10	20	10
t16	30	20	30	20
t19	20	10	20	10
t20	10	0	10	0
t21	10	0	0	-Inf
t23	30	20	20	10
t24	30	20	30	20
t25	20	10	0	-Inf
t26	30	20	30	20
t27	30	20	30	20
t29	20	10	0	-Inf
t30	20	10	20	10
t34	10	0	0	-Inf
t37	30	20	30	20
t39	30	20	30	20
t40	30	20	30	20
t41	20	10	20	10
t42	10	0	0	-Inf
t43	10	0	0	-Inf
t45	30	20	30	20
t46	20	10	0	-Inf
t52	10	0	10	0
t53	10	0	0	-Inf
t54	10	0	10	0
t55	10	0	0	-Inf
t56	10	0	0	-Inf
t57	10	0	0	-Inf
t60	20	10	20	10
t65	10	0	0	-Inf
t67	10	0	10	0
t69	10	0	0	-Inf
t70	30	20	30	20
t72	10	0	0	-Inf
t73	10	0	0	-Inf
t74	10	0	0	-Inf
t76	10	0	0	-Inf
t77	10	0	0	-Inf
t79	10	0	0	-Inf
t80	10	0	0	-Inf
t81	10	0	10	0
t82	10	0	0	-Inf
t85	10	0	0	-Inf
t86	10	0	0	-Inf
t90	10	0	10	0
t94	10	0	0	-Inf
t97	10	0	0	-Inf
t103	10	0	0	-Inf
t104	10	0	10	0
t105	10	0	0	-Inf
t108	10	0	0	-Inf
t110	10	0	0	-Inf
t114	10	0	0	-Inf
t115	10	0	0	-Inf
t119	10	0	0	-Inf
t121	10	0	10	0
t123	10	0	0	-Inf
t124	10	0	0	-Inf
t127	10	0	10	0
t128	10	0	0	-Inf
t130	10	0	0	-Inf
t132	10	0	0	-Inf
t134	10	0	0	-Inf
t136	10	0	0	-Inf
