taxon	fad	lad
t1	17.7974503456304	12.0841336783518
t2	7.55012607925168	0.571376150053272
t3	14.9969702792388	13.8228797202654
t4	14.1846830437243	10.16843231182
t5	10.3290745160995	10.3290745160995
t9	0.892105689824454	0.785163819090997
t11	3.59674573088676	2.5094409593483
t12	1.67121288369433	0.74144513038631
t13	12.6369878765801	11.9150266681469
t14	4.05291538055808	4.05291538055808
t15	9.50362584350191	9.50362584350191
t17	8.65275089530058	8.4609348805454
t19	10.328959603402	10.328959603402
t20	10.544071235923	1.1687549203916
t21	8.8038254680539	0.0904358613276095
t22	8.14770052975521	7.13754173358138
t24	2.10361466266205	0.134948814629002
t28	2.97657218495763	2.59232077481604
t30	0.671151843881464	0.671151843881464
t35	1.37061915945982	1.37061915945982
t38	1.90036359327385	0.694071395042009
t40	2.25661540476726	2.25661540476726
t41	1.57814307471153	1.57814307471153
t42	9.02659645808517	2.19890487045843
t45	2.7218148194303	2.7218148194303
t46	1.76495437554269	0.386035116828971
t48	8.99735132507911	0.62470765307318
t50	1.29574805050551	1.29574805050551
t51	0.474379999981458	0.474379999981458
t52	7.26522028096565	4.50479339678765
t54	0.953907635882402	0.238831477748757
t55	2.02804858305448	2.02804858305448
t56	0.417624651342532	0.417624651342532
t57	1.63301536012088	0.91862850465634
t59	2.76072435069819	2.76072435069819
t60	2.70502161417641	2.3949715292907
t61	1.3412039999494	1.3412039999494
t64	3.59739480490862	0.954570368587461
t65	2.98700362792382	1.0127552074767
t72	11.0358644293621	9.77463332948587
t75	10.2711967140826	10.040288980931
t76	8.03237246274401	1.78342799284602
t77	8.21912502509469	2.58649058451817
t79	0.975670980361457	0.975670980361457
t81	2.765147991642	0.954768634254375
t83	3.41629880324484	3.41629880324484
t84	3.15787091670826	2.3508114489381
t85	0.54269855769784	0.54269855769784
t93	1.23962907410955	1.23962907410955
t94	3.14133584159829	3.14133584159829
t95	1.44230377024368	1.44230377024368
t98	2.82630358120851	2.50969447485715
t99	0.16454800119805	0.16454800119805
t103	3.21035719953178	1.7241457586954
t104	2.43056599918186	2.43056599918186
t106	0.361504639476788	0.361504639476788
t108	5.73238545837462	1.18594187728273
t109	4.71750971655909	2.71508539861105
t110	2.63805501059165	2.63805501059165
t111	0.0857912537372201	0.0857912537372201
t116	3.42871399824563	2.31858549557371
t122	1.61976942122565	1.61976942122565
t127	4.13466664458833	0.68269699773959
t128	4.57966354792835	4.57966354792835
t129	0.654452548433028	0.654452548433028
t133	2.32335853376707	2.32335853376707
t136	3.37660566747202	0.840568906734948
t140	3.2366322207623	2.04754239041838
t141	2.63598454278442	1.77467563728788
t142	0.0264787666655124	0.0264787666655124
t144	1.08462759970618	0.38410283681247
t147	0.214128533388685	0.214128533388685
t148	0.135479165994393	0.135479165994393
t153	1.81969257291014	0.873441665764702
t154	0.549080490466011	0.549080490466011
t156	1.74411317775267	1.74411317775267
t158	0.301345279200554	0.301345279200554
t159	0.244356753685754	0.244356753685754
t166	3.88438285135616	1.04432166293906
t167	1.63417559923691	1.63417559923691
t172	1.35545314563075	1.35545314563075
t175	0.229685633588119	0.229685633588119
t178	0.772311462392221	0.546576222397199
t179	0.748657232652473	0.440721372954911
t180	0.0427111639416999	0.0427111639416999
t181	0.135848840515941	0.135848840515941
t185	0.333199227712758	0.333199227712758
t186	0.42412949675931	0.250795194378629
t189	0.448215946428483	0.448215946428483
