taxon	max_age	min_age
t1	18.4930597385392	5.32941941129513
t2	13.5607909333244	4.90426293600012
t3	6.49455718032917	0
t4	2.67134033434264	0
t6	10.9369546844883	0
t7	3.9323506604776	0
t8	8.2145963720457	1.62235312372897
t10	2.89640227537161	2.89640227537161
t12	4.58771193348181	4.58771193348181
t13	3.64096404234994	0
t14	2.52473642660013	0
t16	0.967487305658313	0
t18	6.71809167830516	0
t19	1.84266960640267	0
t20	8.98338060951316	0
t23	2.33557872947918	2.33557872947918
t25	4.6374141783749	4.6374141783749
t29	0.69532861930886	0
t32	0.025755690969504	0
t33	1.77733805800258	0
t35	0.974681978113974	0
t37	1.32468603263766	0
t39	3.12728301108262	0
t41	1.04421315767306	0
t43	0.911825470089166	0
t44	0.0149737256632783	0
t45	2.49691024041666	0
t47	0.00490941016693469	0
t48	1.09186090218845	0
t59	0.664083621698399	0
t61	0.52384506244794	0
t63	0.260437685378044	0
