taxon	fad_max	fad_min	lad_max	lad_min
t1	30	20	30	20
t2	30	20	30	20
t4	30	20	30	20
t5	30	20	20	10
t6	30	20	30	20
t8	30	20	30	20
t9	20	10	20	10
t10	30	20	30	20
t13	30	20	30	20
t14	30	20	20	10
t15	30	20	30	20
t18	20	10	10	0
t19	20	10	20	10
t22	30	20	20	10
t23	30	20	30	20
t29	20	10	0	-Inf
t30	20	10	0	-Inf
t31	10	0	0	-Inf
t32	10	0	10	0
t33	10	0	0	-Inf
t34	10	0	0	-Inf
t35	10	0	0	-Inf
t37	10	0	0	-Inf
t39	10	0	0	-Inf
t40	10	0	0	-Inf
t41	10	0	10	0
t42	10	0	0	-Inf
t43	10	0	0	-Inf
t44	10	0	0	-Inf
t45	10	0	0	-Inf
t48	10	0	0	-Inf
t49	10	0	0	-Inf
t51	10	0	0	-Inf
t52	10	0	0	-Inf
t53	10	0	0	-Inf
t54	10	0	0	-Inf
t55	10	0	0	-Inf
t56	10	0	0	-Inf
t57	10	0	0	-Inf
t60	10	0	0	-Inf
t63	10	0	0	-Inf
t67	10	0	0	-Inf
t68	10	0	0	-Inf
t70	10	0	0	-Inf
t76	10	0	0	-Inf
t79	10	0	0	-Inf
t80	10	0	0	-Inf
t82	10	0	0	-Inf
t84	10	0	0	-Inf
t85	10	0	0	-Inf
t87	10	0	0	-Inf
t90	10	0	0	-Inf
t91	10	0	0	-Inf
t92	10	0	0	-Inf
t93	10	0	0	-Inf
t94	10	0	0	-Inf
t96	10	0	0	-Inf
t97	10	0	0	-Inf
t98	10	0	0	-Inf
t99	10	0	0	-Inf
t104	10	0	0	-Inf
t105	10	0	0	-Inf
t106	10	0	0	-Inf
t107	10	0	0	-Inf
t108	10	0	0	-Inf
t109	10	0	0	-Inf
t110	10	0	0	-Inf
t115	10	0	0	-Inf
t116	10	0	0	-Inf
t118	10	0	0	-Inf
t125	10	0	0	-Inf
t126	10	0	0	-Inf
t131	10	0	10	0
t138	10	0	0	-Inf
t141	10	0	0	-Inf
t147	10	0	0	-Inf
