taxon	fad_max	fad_min	lad_max	lad_min
t1	30	20	30	20
t2	30	20	30	20
t3	30	20	30	20
t4	30	20	30	20
t5	30	20	30	20
t6	30	20	30	20
t8	20	10	20	10
t9	20	10	0	-Inf
t11	20	10	0	-Inf
t13	30	20	0	-Inf
t15	30	20	30	20
t16	20	10	0	-Inf
t18	10	0	0	-Inf
t19	10	0	0	-Inf
t25	10	0	10	0
t27	10	0	0	-Inf
t28	10	0	0	-Inf
t31	30	20	30	20
t32	30	20	30	20
t33	10	0	0	-Inf
t35	10	0	0	-Inf
t36	10	0	0	-Inf
t38	10	0	0	-Inf
t39	10	0	0	-Inf
t41	20	10	20	10
t42	10	0	0	-Inf
t43	10	0	0	-Inf
t44	10	0	0	-Inf
t45	10	0	0	-Inf
t46	10	0	0	-Inf
t47	10	0	0	-Inf
t50	20	10	20	10
t51	10	0	0	-Inf
t52	10	0	0	-Inf
t53	10	0	0	-Inf
t54	10	0	10	0
t56	10	0	0	-Inf
t58	30	20	20	10
t62	10	0	0	-Inf
t66	10	0	0	-Inf
t67	10	0	0	-Inf
t68	10	0	0	-Inf
t69	10	0	0	-Inf
t70	10	0	10	0
t71	10	0	0	-Inf
t74	10	0	10	0
t75	10	0	0	-Inf
t77	10	0	10	0
t78	10	0	0	-Inf
t79	10	0	0	-Inf
t80	10	0	0	-Inf
t82	10	0	0	-Inf
t85	10	0	0	-Inf
t86	10	0	0	-Inf
t87	10	0	0	-Inf
t88	10	0	0	-Inf
t89	10	0	0	-Inf
t90	10	0	0	-Inf
t93	10	0	0	-Inf
t96	10	0	0	-Inf
t98	10	0	0	-Inf
t99	10	0	0	-Inf
t100	10	0	0	-Inf
t101	10	0	0	-Inf
t102	10	0	0	-Inf
t105	10	0	0	-Inf
t106	10	0	0	-Inf
t107	10	0	0	-Inf
t108	10	0	0	-Inf
t109	10	0	0	-Inf
t113	10	0	0	-Inf
t115	10	0	0	-Inf
t116	10	0	0	-Inf
t117	10	0	0	-Inf
t118	10	0	0	-Inf
t119	10	0	10	0
t121	10	0	0	-Inf
t122	10	0	0	-Inf
t129	10	0	0	-Inf
t131	10	0	0	-Inf
t132	10	0	0	-Inf
t135	10	0	0	-Inf
t137	10	0	0	-Inf
t138	10	0	0	-Inf
t139	10	0	0	-Inf
t150	10	0	0	-Inf
t151	10	0	0	-Inf
t152	10	0	0	-Inf
t153	10	0	0	-Inf
t155	10	0	0	-Inf
t156	10	0	0	-Inf
t158	10	0	0	-Inf
t161	10	0	0	-Inf
t163	10	0	0	-Inf
