taxon	fad_max	fad_min	lad_max	lad_min
t1	30	20	20	10
t3	30	20	30	20
t5	30	20	30	20
t6	30	20	30	20
t9	30	20	10	0
t10	30	20	30	20
t11	20	10	10	0
t12	30	20	10	0
t14	10	0	0	-Inf
t15	30	20	30	20
t16	30	20	20	10
t17	30	20	30	20
t18	20	10	20	10
t19	10	0	0	-Inf
t20	10	0	0	-Inf
t21	30	20	20	10
t22	30	20	30	20
t23	10	0	0	-Inf
t27	10	0	0	-Inf
t28	10	0	0	-Inf
t29	10	0	0	-Inf
t30	10	0	0	-Inf
t31	10	0	10	0
t32	10	0	0	-Inf
t37	20	10	0	-Inf
t41	10	0	0	-Inf
t42	10	0	0	-Inf
t47	10	0	10	0
t48	20	10	20	10
t50	10	0	0	-Inf
t51	10	0	0	-Inf
t53	10	0	0	-Inf
t55	10	0	0	-Inf
t56	10	0	10	0
t57	10	0	0	-Inf
t58	10	0	0	-Inf
t59	10	0	0	-Inf
t60	10	0	0	-Inf
t61	10	0	0	-Inf
t62	10	0	0	-Inf
t65	10	0	0	-Inf
t66	10	0	0	-Inf
t67	10	0	0	-Inf
t69	10	0	0	-Inf
t71	10	0	0	-Inf
t73	10	0	0	-Inf
t77	10	0	0	-Inf
t79	10	0	0	-Inf
t81	10	0	0	-Inf
t84	10	0	0	-Inf
t86	10	0	0	-Inf
t87	10	0	0	-Inf
t88	10	0	0	-Inf
t89	10	0	0	-Inf
t90	10	0	0	-Inf
t92	10	0	0	-Inf
t95	10	0	0	-Inf
t96	10	0	0	-Inf
t97	10	0	0	-Inf
t98	10	0	0	-Inf
t99	10	0	0	-Inf
t103	10	0	0	-Inf
t108	10	0	0	-Inf
t109	10	0	0	-Inf
t113	10	0	0	-Inf
t116	10	0	0	-Inf
t119	10	0	10	0
t122	10	0	0	-Inf
t125	10	0	0	-Inf
t126	10	0	0	-Inf
t128	10	0	0	-Inf
t129	10	0	0	-Inf
t130	10	0	0	-Inf
t134	10	0	0	-Inf
t135	10	0	0	-Inf
t136	10	0	0	-Inf
t137	10	0	10	0
t141	10	0	10	0
t142	10	0	0	-Inf
t143	10	0	0	-Inf
t145	10	0	0	-Inf
t152	10	0	0	-Inf
t153	10	0	0	-Inf
t155	10	0	0	-Inf
t156	10	0	0	-Inf
t158	10	0	0	-Inf
t159	10	0	0	-Inf
t163	10	0	0	-Inf
t165	10	0	10	0
t167	10	0	0	-Inf
t170	10	0	0	-Inf
t171	10	0	10	0
t173	10	0	0	-Inf
t174	10	0	0	-Inf
t175	10	0	0	-Inf
t176	10	0	0	-Inf
t177	10	0	0	-Inf
t178	10	0	0	-Inf
t183	10	0	0	-Inf
t184	10	0	0	-Inf
t191	10	0	0	-Inf
t192	10	0	0	-Inf
t194	10	0	0	-Inf
