taxon	fad_max	fad_min	lad_max	lad_min
t1	30	20	30	20
t2	30	20	30	20
t3	30	20	30	20
t4	30	20	30	20
t5	30	20	20	10
t8	30	20	20	10
t10	30	20	30	20
t11	30	20	30	20
t12	30	20	30	20
t13	30	20	30	20
t15	30	20	0	-Inf
t17	30	20	20	10
t18	30	20	30	20
t20	20	10	0	-Inf
t21	20	10	20	10
t22	10	0	0	-Inf
t25	30	20	20	10
t26	30	20	20	10
t28	30	20	10	0
t29	30	20	20	10
t30	30	20	30	20
t31	10	0	10	0
t33	10	0	0	-Inf
t36	30	20	20	10
t37	30	20	30	20
t38	30	20	30	20
t40	10	0	0	-Inf
t42	10	0	0	-Inf
t43	10	0	0	-Inf
t45	10	0	0	-Inf
t47	10	0	0	-Inf
t50	10	0	0	-Inf
t51	30	20	20	10
t52	30	20	30	20
t53	20	10	20	10
t56	20	10	20	10
t57	10	0	0	-Inf
t60	20	10	0	-Inf
t66	10	0	10	0
t67	10	0	0	-Inf
t69	10	0	0	-Inf
t70	10	0	0	-Inf
t72	10	0	0	-Inf
t73	10	0	0	-Inf
t75	10	0	0	-Inf
t77	10	0	0	-Inf
t80	10	0	0	-Inf
t85	10	0	0	-Inf
t86	10	0	0	-Inf
t87	10	0	0	-Inf
t89	10	0	0	-Inf
t94	10	0	0	-Inf
t96	10	0	0	-Inf
t98	10	0	0	-Inf
t99	10	0	0	-Inf
t100	10	0	0	-Inf
t101	10	0	10	0
t102	10	0	0	-Inf
t104	10	0	0	-Inf
t106	10	0	10	0
t108	10	0	0	-Inf
t109	10	0	0	-Inf
t110	10	0	0	-Inf
t112	10	0	0	-Inf
t113	10	0	0	-Inf
t114	10	0	0	-Inf
t115	10	0	0	-Inf
t117	10	0	0	-Inf
t118	10	0	0	-Inf
t123	10	0	0	-Inf
t125	10	0	0	-Inf
t127	10	0	10	0
t128	10	0	0	-Inf
t130	10	0	0	-Inf
t133	10	0	0	-Inf
t139	10	0	0	-Inf
t142	10	0	0	-Inf
t143	10	0	0	-Inf
t147	10	0	0	-Inf
t149	10	0	0	-Inf
t151	10	0	0	-Inf
t152	10	0	0	-Inf
t154	10	0	0	-Inf
t155	10	0	0	-Inf
t156	10	0	0	-Inf
