taxon	fad_max	fad_min	lad_max	lad_min
t1	30	20	30	20
t2	30	20	30	20
t3	30	20	20	10
t7	30	20	30	20
t8	30	20	10	0
t10	30	20	30	20
t11	10	0	0	-Inf
t12	10	0	0	-Inf
t16	10	0	0	-Inf
t17	10	0	0	-Inf
t18	10	0	0	-Inf
t20	10	0	0	-Inf
t22	10	0	0	-Inf
t25	10	0	0	-Inf
t27	30	20	30	20
t31	10	0	0	-Inf
t34	10	0	0	-Inf
t35	10	0	0	-Inf
t36	10	0	0	-Inf
t37	10	0	0	-Inf
t39	10	0	0	-Inf
t40	10	0	0	-Inf
t42	10	0	0	-Inf
t44	10	0	0	-Inf
t47	20	10	0	-Inf
t49	10	0	10	0
t50	10	0	10	0
t51	10	0	10	0
t52	10	0	0	-Inf
t53	30	20	30	20
t55	10	0	10	0
t57	10	0	0	-Inf
t62	10	0	0	-Inf
t66	10	0	0	-Inf
t68	10	0	0	-Inf
t69	10	0	0	-Inf
t73	10	0	0	-Inf
t77	10	0	0	-Inf
t80	10	0	10	0
t81	10	0	0	-Inf
t82	10	0	0	-Inf
t83	10	0	0	-Inf
t85	10	0	0	-Inf
t87	10	0	0	-Inf
t88	10	0	0	-Inf
t89	10	0	0	-Inf
t90	10	0	0	-Inf
t91	10	0	10	0
t92	10	0	0	-Inf
t94	10	0	0	-Inf
t95	10	0	0	-Inf
t99	10	0	10	0
t100	10	0	0	-Inf
t101	10	0	0	-Inf
t106	10	0	0	-Inf
t107	10	0	0	-Inf
t109	10	0	0	-Inf
t110	10	0	0	-Inf
t111	10	0	0	-Inf
t113	10	0	0	-Inf
t114	10	0	0	-Inf
t118	10	0	0	-Inf
t123	10	0	10	0
t124	10	0	10	0
t126	10	0	0	-Inf
t131	10	0	0	-Inf
t138	10	0	0	-Inf
t140	10	0	0	-Inf
t142	10	0	0	-Inf
t146	10	0	0	-Inf
t149	10	0	0	-Inf
