taxon	fad_max	fad_min	lad_max	lad_min
t1	30	20	30	20
t2	30	20	30	20
t3	30	20	0	-Inf
t4	30	20	30	20
t6	30	20	30	20
t11	10	0	0	-Inf
t12	10	0	10	0
t14	10	0	0	-Inf
t16	10	0	0	-Inf
t17	30	20	30	20
t18	30	20	30	20
t20	30	20	30	20
t21	20	10	20	10
t22	30	20	30	20
t25	30	20	30	20
t26	30	20	30	20
t28	10	0	0	-Inf
t29	10	0	0	-Inf
t30	10	0	0	-Inf
t31	10	0	10	0
t32	10	0	0	-Inf
t33	10	0	0	-Inf
t34	10	0	0	-Inf
t36	10	0	0	-Inf
t38	10	0	0	-Inf
t42	30	20	30	20
t46	20	10	20	10
t49	30	20	30	20
t51	30	20	20	10
t52	10	0	10	0
t55	20	10	20	10
t58	10	0	0	-Inf
t61	10	0	0	-Inf
t62	10	0	0	-Inf
t63	10	0	0	-Inf
t64	10	0	0	-Inf
t65	10	0	0	-Inf
t66	10	0	0	-Inf
t67	10	0	0	-Inf
t69	10	0	0	-Inf
t73	30	20	30	20
t74	30	20	30	20
t75	20	10	20	10
t76	30	20	30	20
t79	20	10	0	-Inf
t80	20	10	20	10
t82	20	10	0	-Inf
t84	10	0	0	-Inf
t85	10	0	10	0
t86	10	0	0	-Inf
t87	10	0	10	0
t94	10	0	0	-Inf
t96	10	0	0	-Inf
t101	30	20	20	10
t103	30	20	30	20
t109	10	0	0	-Inf
t110	20	10	20	10
t112	10	0	0	-Inf
t113	10	0	0	-Inf
t116	10	0	0	-Inf
t117	10	0	10	0
t118	10	0	0	-Inf
t119	10	0	0	-Inf
t120	10	0	0	-Inf
t121	10	0	0	-Inf
t123	10	0	0	-Inf
t124	10	0	0	-Inf
t126	10	0	0	-Inf
t127	10	0	0	-Inf
t129	10	0	0	-Inf
t130	10	0	0	-Inf
t131	10	0	10	0
t135	20	10	20	10
t136	20	10	20	10
t138	30	20	30	20
t139	30	20	30	20
t140	20	10	20	10
t141	30	20	30	20
t144	10	0	0	-Inf
t145	10	0	10	0
t146	10	0	0	-Inf
t148	10	0	10	0
t151	10	0	0	-Inf
t152	10	0	10	0
t153	10	0	10	0
t154	10	0	0	-Inf
t156	10	0	0	-Inf
t159	10	0	0	-Inf
t160	10	0	0	-Inf
t162	10	0	0	-Inf
t165	10	0	0	-Inf
t166	10	0	0	-Inf
t167	10	0	10	0
t168	10	0	0	-Inf
t172	10	0	0	-Inf
t176	10	0	10	0
t177	10	0	0	-Inf
t178	10	0	0	-Inf
t180	10	0	0	-Inf
t181	10	0	0	-Inf
t184	20	10	20	10
t191	10	0	10	0
t192	10	0	0	-Inf
t195	10	0	0	-Inf
t196	10	0	0	-Inf
t197	10	0	0	-Inf
t201	10	0	0	-Inf
t202	10	0	0	-Inf
t203	10	0	0	-Inf
t204	10	0	0	-Inf
t206	10	0	0	-Inf
t207	10	0	0	-Inf
t208	10	0	0	-Inf
t210	10	0	0	-Inf
t211	10	0	0	-Inf
t212	10	0	0	-Inf
t217	10	0	0	-Inf
t220	10	0	0	-Inf
t222	10	0	0	-Inf
t223	10	0	0	-Inf
t224	10	0	0	-Inf
t226	10	0	0	-Inf
t227	10	0	0	-Inf
t229	10	0	0	-Inf
t230	10	0	0	-Inf
t233	10	0	0	-Inf
t234	10	0	0	-Inf
t236	10	0	0	-Inf
t238	10	0	0	-Inf
t242	10	0	0	-Inf
t243	10	0	0	-Inf
t246	10	0	0	-Inf
t247	10	0	0	-Inf
t250	10	0	0	-Inf
t251	10	0	0	-Inf
t254	10	0	0	-Inf
t256	10	0	0	-Inf
t258	10	0	0	-Inf
t259	10	0	0	-Inf
t263	10	0	0	-Inf
t264	10	0	0	-Inf
t266	10	0	0	-Inf
t268	10	0	0	-Inf
t269	10	0	0	-Inf
t270	10	0	0	-Inf
t277	10	0	10	0
t281	10	0	0	-Inf
t284	10	0	0	-Inf
