taxon	max_age	min_age
t1	7.83217184711248	0
t2	8.99155916464463	8.71645941768962
t4	3.59273236174487	0
t7	0.169088297463556	0
t9	5.20792899687349	0
t11	6.81871830232105	0
t13	2.68245143745446	0
t14	5.99691590661468	0
t17	1.8433527487732	0
t18	1.75780912577235	0
t19	4.07772418803232	0
t21	6.52963146158468	0
t22	3.16404803712827	0.619994266511759
t23	3.76175637103281	0
t26	0.253815844394033	0
t30	1.56660810999768	0
t31	2.71552051217802	0
t32	1.09237824926375	0
t33	0.561079126078422	0
t36	2.34198943732404	0
