taxon	fad	lad
t1	29.4685449788813	15.2621402461239
t2	24.7710051980509	0.656392399082719
t5	19.3859694727469	1.0520287351774
t6	15.6051877358675	15.6051877358675
t7	8.87832059574824	2.39996104804893
t8	3.06178634585545	0.0436065922371327
t9	2.48747593794516	0.527148353175612
t10	18.8453476604031	6.0357905448812
t12	0.285789953329193	0.285789953329193
t14	4.7948194639569	3.3568069473652
t15	2.3622132416972	0.375413123918396
t17	4.48388138350574	2.35178706499291
t19	2.67489862476036	2.65001333591927
t20	1.0106911074748	1.0106911074748
t22	2.3475689748266	2.3475689748266
t24	11.7841222915191	11.7841222915191
t26	5.22802389785	1.76506178672967
t27	6.96026967619541	6.96026967619541
t28	6.55942825088352	1.01105932131326
t30	5.39402596582145	5.12824913998552
t32	1.90974489073096	1.90974489073096
t33	3.59022116376858	3.59022116376858
t34	0.308595583282006	0.308595583282006
t35	1.09449665198287	1.09449665198287
t36	2.99608167656195	2.99608167656195
t37	0.472111000534031	0.472111000534031
t39	2.16768527233861	2.16768527233861
t41	0.875674506095308	0.875674506095308
t44	2.48882301249033	1.08418312486684
t45	3.77525746697371	1.03666555685818
t46	3.89733124290886	3.89733124290886
t47	3.62520089216439	3.03200889920724
t49	2.7847578563597	2.7847578563597
t50	1.18435640572494	1.18435640572494
t51	3.24266909161334	0.122203467320595
t54	4.96551810467747	1.45736166572587
t56	2.51649320139436	2.51649320139436
t57	1.16979763858192	1.16979763858192
t59	6.19681481716153	6.19681481716153
t60	1.08673997684728	1.08673997684728
t61	2.46283570596392	1.0908104380444
t67	0.444076934782363	0.444076934782363
t70	6.22462665772399	3.94575216928157
t71	5.47874324813341	0.418111534671127
t72	2.44018173627323	2.44018173627323
t73	2.19843604919837	2.19843604919837
t75	3.03701281479505	3.03701281479505
t77	3.53104200135492	1.88795967414551
t82	0.733387187208145	0.733387187208145
t83	3.31265786906717	2.27748532557873
t87	2.74482258108562	0.233547568573858
t90	5.60925407513107	0.121915835307671
t91	1.60950558621861	1.60950558621861
t92	4.02147560320408	1.75983035188971
t93	0.843063176066686	0.338390786123533
t95	1.4598850367573	0.792717911378627
t97	3.32947187102413	3.32947187102413
t98	1.20625603383532	1.20625603383532
t107	0.953436652181026	0.953436652181026
t109	2.26876570655279	2.26876570655279
t115	1.26842918027398	0.624967292316448
t117	0.248245869103886	0.248245869103886
t121	4.30379977684978	2.60277291645806
t123	0.342988291204659	0.342988291204659
t125	2.7089796765309	1.09039005269969
t127	0.606431269026395	0.606431269026395
t130	1.13038561458445	1.13038561458445
t132	1.24097688810598	1.24097688810598
t134	0.45605891987395	0.45605891987395
t136	1.60856856086384	0.797565541529096
t137	0.191421026325159	0.191421026325159
t138	0.278791377580404	0.278791377580404
t140	3.27178040171183	0.703093982204088
t141	1.79531922847812	1.79531922847812
t144	1.57524956917478	0.993338945005966
t146	5.01526944251776	5.01526944251776
t148	1.89320921961836	1.89320921961836
t149	1.6915116355213	1.46937434173742
t150	1.00221896095048	1.00221896095048
t151	0.112609519600138	0.00579266121232536
t152	0.409293156547239	0.409293156547239
t154	0.414147232805629	0.414147232805629
t157	0.710042525178618	0.710042525178618
t158	2.25023437972267	2.25023437972267
t167	0.081653318854638	0.081653318854638
t170	0.0875589622162849	0.0875589622162849
t171	0.215509296574215	0.215509296574215
t173	0.0475973030801242	0.0475973030801242
t21	0	0
t29	0	0
t38	0	0
t40	0	0
t42	0	0
t48	0	0
t52	0	0
t53	0	0
t58	0	0
t62	0	0
t63	0	0
t64	0	0
t65	0	0
t69	0	0
t74	0	0
t76	0	0
t79	0	0
t80	0	0
t81	0	0
t84	0	0
t85	0	0
t86	0	0
t88	0	0
t89	0	0
t94	0	0
t96	0	0
t100	0	0
t101	0	0
t102	0	0
t103	0	0
t104	0	0
t105	0	0
t106	0	0
t108	0	0
t110	0	0
t111	0	0
t114	0	0
t118	0	0
t119	0	0
t120	0	0
t124	0	0
t126	0	0
t128	0	0
t129	0	0
t131	0	0
t133	0	0
t135	0	0
t139	0	0
t142	0	0
t143	0	0
t145	0	0
t147	0	0
t153	0	0
t155	0	0
t156	0	0
t159	0	0
t160	0	0
t161	0	0
t162	0	0
t163	0	0
t164	0	0
t165	0	0
t166	0	0
t168	0	0
t169	0	0
t172	0	0
t175	0	0
